timestamp,ax,ay,az
1479424423163137534,0.26,-0.12,9.52
1479424423173135258,0.25,-0.12,9.71
1479424423183167585,0.15,-0.13,9.81
1479424423193186749,0.07,-0.13,9.71
1479424423203184876,0.06,-0.16,9.81
1479424423213907513,0.05,-0.22,9.91
1479424423223261426,-0.01,-0.27,10.1
1479424423233224105,-0.04,-0.28,9.71
1479424423243348644,0.0,-0.22,9.61
1479424423253306725,0.06,-0.18,9.61
1479424423263335967,0.07,-0.2,9.52
1479424423273303520,0.05,-0.25,9.81
1479424423283309765,0.03,-0.26,9.61
1479424423293390917,0.05,-0.25,9.32
1479424423303412655,0.06,-0.25,9.52
1479424423314135252,0.04,-0.25,9.42
1479424423323465796,0.02,-0.21,9.71
1479424423333641413,0.04,-0.14,10.3
1479424423343494511,0.11,-0.09,10.1
1479424423353488279,0.11,-0.08,10.3
1479424423363638885,0.03,-0.11,9.91
1479424423373614333,-0.01,-0.15,10.01
1479424423383636335,0.02,-0.17,10.2
1479424423393661451,0.09,-0.18,9.91
1479424423403661975,0.11,-0.19,9.42
1479424423414394334,0.06,-0.16,9.32
1479424423423715158,-0.01,-0.13,9.71
1479424423433696665,-0.07,-0.13,9.81
1479424423443758309,-0.07,-0.15,10.01
1479424423454079844,-0.03,-0.13,10.1
1479424423463784201,0.03,-0.1,10.59
1479424423473802004,0.12,-0.11,10.01
1479424423483801494,0.16,-0.15,10.01
1479424423493826602,0.12,-0.2,9.81
1479424423503928494,0.02,-0.25,9.91
1479424423514636160,-0.02,-0.25,9.81
1479424423523975708,0.0,-0.22,9.61
1479424423534044125,0.08,-0.16,9.42
1479424423543989056,0.14,-0.1,9.22
1479424423553993423,0.12,-0.06,9.81
1479424423563994349,0.06,-0.08,10.1
1479424423574034562,0.0,-0.12,10.2
1479424423584351724,-0.09,-0.15,9.61
1479424423594092613,-0.2,-0.17,9.61
1479424423604168490,-0.21,-0.19,9.71
1479424423614889259,-0.14,-0.17,10.1
1479424423624186285,-0.03,-0.16,10.2
1479424423634616124,0.02,-0.13,9.61
1479424423644619332,-0.01,-0.08,10.01
1479424423654289336,-0.13,-0.04,9.81
1479424423664298716,-0.21,-0.02,9.61
1479424423674310582,-0.23,-0.04,9.81
1479424423685058100,-0.22,-0.12,10.2
1479424423694664321,-0.21,-0.21,10.69
1479424423704640715,-0.21,-0.22,10.59
1479424423715110592,-0.23,-0.15,10.2
1479424423724434562,-0.24,-0.08,10.3
1479424423734841535,-0.16,-0.07,10.2
1479424423744702435,-0.09,-0.11,10.59
1479424423754475515,-0.05,-0.17,10.69
1479424423764782919,-0.01,-0.17,10.3
1479424423774536338,-0.02,-0.17,10.4
1479424423785268882,-0.09,-0.18,10.3
1479424423794760688,-0.17,-0.17,10.4
1479424423804778089,-0.22,-0.15,10.79
1479424423819143199,-0.21,-0.15,10.5
1479424423824891969,-0.1,-0.16,10.1
1479424423834962976,0.01,-0.16,10.5
1479424423844904544,0.08,-0.16,10.59
1479424423854777429,0.15,-0.13,10.3
1479424423864774736,0.18,-0.15,10.1
1479424423874800167,0.13,-0.22,10.2
1479424423885521782,-0.01,-0.24,10.3
1479424423894841935,-0.14,-0.2,10.1
1479424423905525758,-0.13,-0.12,10.1
1479424423915838784,-0.04,-0.07,10.4
1479424423925515512,-0.01,-0.06,10.2
1479424423935063598,-0.07,-0.11,10.3
1479424423945511848,-0.17,-0.14,10.1
1479424423955741321,-0.21,-0.13,9.71
1479424423965535899,-0.2,-0.13,9.52
1479424423975694717,-0.2,-0.14,9.91
1479424423985787763,-0.22,-0.09,10.4
1479424423995961561,-0.15,-0.04,9.81
1479424424005628799,-0.08,0.0,9.61
1479424424016652722,-0.11,0.03,9.61
1479424424026016917,-0.25,0.02,9.32
1479424424035700720,-0.37,-0.03,10.5
1479424424046663748,-0.36,-0.1,10.4
1479424424055657351,-0.3,-0.17,10.1
1479424424065734771,-0.3,-0.2,10.4
1479424424075739492,-0.34,-0.16,10.4
1479424424086092593,-0.38,-0.09,10.2
1479424424095983036,-0.45,-0.05,9.42
1479424424105701033,-0.56,-0.05,9.61
1479424424116504101,-0.58,-0.09,10.2
1479424424125659439,-0.46,-0.11,10.79
1479424424135743015,-0.29,-0.09,10.4
1479424424145765520,-0.21,-0.03,9.52
1479424424155744183,-0.31,-0.01,9.81
1479424424165630648,-0.49,-0.06,10.01
1479424424175852271,-0.6,-0.09,10.3
1479424424185542006,-0.6,-0.09,10.01
1479424424195977402,-0.57,-0.09,9.71
1479424424205738696,-0.59,-0.08,9.91
1479424424216742978,-0.67,-0.08,10.01
1479424424225862943,-0.74,-0.08,10.2
1479424424235909642,-0.66,-0.06,10.01
1479424424245742259,-0.5,-0.08,9.91
1479424424255732430,-0.4,-0.14,10.2
1479424424266757521,-0.35,-0.15,9.81
1479424424276064354,-0.43,-0.11,9.61
1479424424286647917,-0.61,-0.08,9.61
1479424424295995622,-0.68,-0.09,9.52
1479424424306664980,-0.6,-0.1,9.81
1479424424316696347,-0.51,-0.09,9.71
1479424424326749749,-0.42,-0.06,9.91
1479424424336375547,-0.37,-0.05,10.01
1479424424346747373,-0.43,-0.06,9.71
1479424424355970105,-0.54,-0.05,9.91
1479424424366785626,-0.57,-0.03,9.61
1479424424376496127,-0.58,-0.03,9.81
1479424424386778087,-0.62,-0.07,9.91
1479424424396256487,-0.66,-0.11,9.81
1479424424406821700,-0.64,-0.1,10.01
1479424424416841785,-0.51,-0.05,9.71
1479424424427026412,-0.41,-0.02,9.81
1479424424436636907,-0.42,-0.02,9.61
1479424424446808607,-0.5,-0.03,10.1
1479424424456491838,-0.62,-0.06,10.3
1479424424466828092,-0.61,-0.06,10.3
1479424424476617433,-0.52,-0.02,9.71
1479424424487012626,-0.48,0.01,9.61
1479424424496619819,-0.48,0.0,10.01
1479424424506828630,-0.48,-0.01,10.5
1479424424517218073,-0.45,-0.04,10.89
1479424424526839049,-0.44,-0.07,10.69
1479424424536617377,-0.47,-0.09,10.99
1479424424547011377,-0.55,-0.05,10.3
1479424424556461751,-0.59,-0.01,10.01
1479424424566857584,-0.58,0.0,9.81
1479424424576627084,-0.55,-0.01,10.01
1479424424586905417,-0.51,-0.06,10.89
1479424424596494708,-0.43,-0.1,11.58
1479424424607016105,-0.29,-0.09,11.38
1479424424617342068,-0.18,-0.06,10.69
1479424424626934170,-0.18,-0.06,10.4
1479424424636740511,-0.32,-0.07,10.4
1479424424647057273,-0.53,-0.11,10.59
1479424424656691981,-0.68,-0.18,11.87
1479424424667013216,-0.73,-0.2,11.38
1479424424676977608,-0.68,-0.11,10.3
1479424424687030097,-0.54,0.0,10.3
1479424424697152705,-0.32,0.08,10.1
1479424424707096780,0.0,0.09,10.4
1479424424717615206,0.25,0.03,9.91
1479424424727265113,0.15,-0.03,10.4
1479424424736927024,-0.22,-0.09,10.01
1479424424747099767,-0.55,-0.12,9.91
1479424424757100357,-0.64,-0.07,9.61
1479424424767336038,-0.47,0.01,9.71
1479424424777404344,-0.17,0.08,9.91
1479424424787193526,0.03,0.08,10.01
1479424424797181052,-0.01,0.04,9.81
1479424424807106713,-0.18,0.0,9.12
1479424424817970965,-0.27,-0.02,9.02
1479424424827333686,-0.31,-0.02,9.32
1479424424837430092,-0.37,-0.03,9.52
1479424424847239710,-0.44,-0.07,9.32
1479424424857430477,-0.49,-0.05,9.32
1479424424867308192,-0.47,0.03,9.61
1479424424877458701,-0.37,0.11,10.1
1479424424887344463,-0.23,0.12,10.3
1479424424897233999,-0.16,0.09,10.2
1479424424907741544,-0.19,0.04,9.52
1479424424918292695,-0.29,0.01,9.61
1479424424927533723,-0.38,0.02,10.1
1479424424937458438,-0.38,0.04,10.1
1479424424947631903,-0.31,0.06,10.01
1479424424957693971,-0.2,0.11,9.81
1479424424967475944,-0.12,0.16,10.2
1479424424977727551,-0.08,0.16,10.3
1479424424987727103,-0.13,0.12,9.71
1479424424997695242,-0.24,0.06,9.61
1479424425007778043,-0.32,-0.01,10.2
1479424425018515807,-0.32,-0.02,10.2
1479424425027744451,-0.23,0.01,10.1
1479424425037630177,-0.1,0.02,10.69
1479424425047770262,-0.05,0.02,10.99
1479424425057694318,-0.08,0.04,10.89
1479424425067825620,-0.12,0.05,10.69
1479424425077952383,-0.11,0.03,11.09
1479424425087740416,-0.11,-0.01,10.4
1479424425097785141,-0.2,-0.07,10.79
1479424425107911128,-0.31,-0.07,10.5
1479424425118661622,-0.43,0.0,10.3
1479424425128045263,-0.54,0.1,10.1
1479424425137934482,-0.47,0.15,10.2
1479424425147889913,-0.18,0.15,10.4
1479424425157925236,0.09,0.13,11.28
1479424425168092027,0.18,0.09,10.3
1479424425177949558,0.12,0.02,10.1
1479424425188011897,-0.07,-0.03,10.1
1479424425198038522,-0.3,-0.08,11.09
1479424425208234585,-0.29,-0.08,11.38
1479424425218820788,-0.07,-0.03,10.89
1479424425228235493,0.15,0.01,10.59
1479424425238094528,0.32,0.03,10.3
1479424425248243224,0.38,0.03,10.4
1479424425258211530,0.29,0.05,10.5
1479424425268467612,0.13,0.07,10.01
1479424425278150583,0.08,0.05,10.1
1479424425288280585,0.17,-0.02,10.1
1479424425298198528,0.28,-0.07,11.09
1479424425308280514,0.37,-0.04,10.79
1479424425318989440,0.43,0.09,9.81
1479424425328476298,0.41,0.27,9.12
1479424425338844723,0.39,0.38,9.02
1479424425348531296,0.49,0.34,9.42
1479424425358490203,0.6,0.17,9.81
1479424425368537320,0.48,-0.03,9.81
1479424425378453273,0.18,-0.15,9.32
1479424425388422854,0.02,-0.14,9.02
1479424425398447788,0.15,-0.01,9.42
1479424425408782258,0.35,0.15,8.73
1479424425419362390,0.4,0.25,9.42
1479424425428777409,0.31,0.2,10.89
1479424425438705828,0.23,0.05,11.77
1479424425448657698,0.36,-0.06,10.5
1479424425459092810,0.59,-0.04,9.32
1479424425468654867,0.59,0.05,8.34
1479424425478662270,0.29,0.14,7.85
1479424425488757066,0.01,0.17,9.02
1479424425499325116,0.0,0.16,10.01
1479424425508700504,0.11,0.18,9.91
1479424425519633325,0.11,0.26,9.81
1479424425528982004,0.04,0.37,9.12
1479424425538832158,-0.01,0.43,9.02
1479424425548915910,-0.06,0.36,10.4
1479424425559284359,-0.08,0.18,10.79
1479424425568964397,-0.05,0.0,10.99
1479424425579628772,0.03,-0.13,11.09
1479424425588998803,0.14,-0.08,9.52
1479424425599340117,0.24,0.06,7.65
1479424425608984570,0.23,0.2,7.36
1479424425619719126,0.13,0.24,8.73
1479424425629365133,0.07,0.18,9.42
1479424425639059648,0.06,0.14,10.2
1479424425649095718,0.04,0.16,10.4
1479424425659308642,-0.02,0.19,10.1
1479424425669078560,-0.19,0.24,9.52
1479424425679348933,-0.38,0.22,9.52
1479424425689497345,-0.48,0.08,9.42
1479424425699659687,-0.45,-0.11,10.5
1479424425709235824,-0.26,-0.25,10.99
1479424425719930140,0.01,-0.19,10.3
1479424425729834764,0.22,0.06,8.44
1479424425739453580,0.16,0.31,8.93
1479424425749531053,-0.11,0.44,9.32
1479424425759512258,-0.34,0.47,9.32
1479424425769702606,-0.43,0.47,9.12
1479424425780082236,-0.46,0.44,10.01
1479424425789398605,-0.41,0.35,9.81
1479424425799690971,-0.25,0.25,9.61
1479424425809414877,-0.06,0.18,9.42
1479424425820202009,0.01,0.13,9.61
1479424425829823377,-0.01,0.09,10.3
1479424425839739124,-0.02,0.05,10.01
1479424425849619984,-0.03,0.06,10.01
1479424425859831910,-0.13,0.21,10.2
1479424425869640446,-0.24,0.37,10.69
1479424425880102949,-0.29,0.43,10.5
1479424425889886845,-0.28,0.38,9.81
1479424425899902620,-0.21,0.25,8.93
1479424425910119749,-0.15,0.1,9.52
1479424425920472871,-0.01,0.0,10.4
1479424425930043621,0.2,-0.05,10.59
1479424425939935512,0.3,-0.01,10.4
1479424425949934265,0.25,0.09,10.01
1479424425959985902,0.2,0.2,10.4
1479424425969870407,0.14,0.28,9.91
1479424425980262690,0.0,0.3,9.42
1479424425990088597,-0.2,0.3,10.1
1479424426000052817,-0.28,0.26,11.18
1479424426009919333,-0.14,0.23,11.38
1479424426020711463,0.08,0.24,10.59
1479424426030113817,0.2,0.24,9.91
1479424426040110519,0.11,0.23,9.42
1479424426049992982,-0.04,0.21,10.4
1479424426060141212,-0.04,0.17,10.5
1479424426070086584,0.1,0.18,10.59
1479424426080364175,0.24,0.23,10.01
1479424426090096493,0.17,0.24,11.38
1479424426100388890,0.0,0.24,11.48
1479424426110166456,-0.13,0.3,10.79
1479424426120910517,-0.24,0.36,10.99
1479424426130265034,-0.31,0.34,11.09
1479424426140280730,-0.27,0.25,10.89
1479424426150242237,-0.16,0.15,11.09
1479424426160318984,-0.08,0.09,10.99
1479424426170324953,-0.07,0.08,10.3
1479424426180379826,-0.12,0.12,9.81
1479424426190385417,-0.17,0.17,10.3
1479424426200698610,-0.19,0.2,10.3
1479424426210813503,-0.13,0.2,10.5
1479424426221127072,-0.07,0.17,10.5
1479424426230890415,-0.22,0.13,10.3
1479424426240448234,-0.44,0.11,10.1
1479424426250893733,-0.45,0.08,10.1
1479424426260619576,-0.27,0.08,9.91
1479424426270872872,-0.06,0.09,9.81
1479424426280630234,0.0,0.14,9.52
1479424426290895430,-0.06,0.22,9.52
1479424426300778732,-0.16,0.27,9.12
1479424426311229108,-0.15,0.27,9.71
1479424426321384799,-0.12,0.26,10.5
1479424426330836354,-0.18,0.29,10.5
1479424426341034387,-0.19,0.36,9.42
1479424426350841879,-0.12,0.42,7.75
1479424426360732055,-0.09,0.45,7.16
1479424426370860466,-0.08,0.4,8.63
1479424426380850670,-0.04,0.32,9.32
1479424426390903527,0.0,0.3,9.02
1479424426400928191,0.02,0.34,9.71
1479424426411437387,0.0,0.38,9.52
1479424426421651830,-0.08,0.4,8.73
1479424426430954452,-0.24,0.37,9.52
1479424426440925084,-0.41,0.26,10.4
1479424426450993815,-0.47,0.13,10.89
1479424426461294816,-0.42,0.05,10.69
1479424426471013571,-0.35,0.1,9.91
1479424426481032411,-0.24,0.24,8.63
1479424426491085427,-0.08,0.36,9.22
1479424426501117114,0.1,0.37,9.81
1479424426511634013,0.2,0.32,9.91
1479424426521911058,0.13,0.31,9.71
1479424426531164087,-0.05,0.36,9.81
1479424426541217016,-0.21,0.42,9.71
1479424426551539642,-0.27,0.44,10.2
1479424426561230427,-0.18,0.4,10.4
1479424426571502294,0.0,0.33,11.38
1479424426581307306,0.07,0.23,11.48
1479424426591618974,0.03,0.17,11.48
1479424426601372512,-0.01,0.18,11.18
1479424426611625243,-0.01,0.23,10.59
1479424426622119699,0.0,0.28,10.59
1479424426631660363,-0.02,0.31,10.79
1479424426641467561,-0.12,0.29,11.18
1479424426651659843,-0.21,0.27,10.89
1479424426661514435,-0.28,0.27,11.09
1479424426671647511,-0.32,0.25,11.09
1479424426681627653,-0.29,0.19,10.89
1479424426691666765,-0.21,0.12,10.59
1479424426701692530,-0.2,0.08,10.59
1479424426711648826,-0.29,0.1,10.79
1479424426722342774,-0.43,0.13,10.89
1479424426732138326,-0.54,0.17,10.59
1479424426741697356,-0.63,0.22,9.81
1479424426751762768,-0.68,0.28,9.52
1479424426761740743,-0.75,0.31,10.1
1479424426772072703,-0.82,0.3,10.3
1479424426781783679,-0.89,0.25,9.81
1479424426791809737,-0.97,0.21,9.81
1479424426801817292,-1.08,0.2,10.01
1479424426812117235,-1.14,0.22,10.1
1479424426822863719,-1.09,0.24,9.81
1479424426832145658,-0.97,0.28,9.42
1479424426842221106,-0.9,0.34,9.52
1479424426851973326,-0.96,0.39,9.61
1479424426862035637,-1.03,0.4,10.01
1479424426872035848,-1.05,0.4,9.52
1479424426882085928,-1.1,0.36,9.42
1479424426892059604,-1.19,0.35,9.71
1479424426902345511,-1.24,0.35,9.61
1479424426912215112,-1.21,0.33,9.71
1479424426922819275,-1.12,0.32,9.81
1479424426932383331,-1.03,0.31,10.01
1479424426942204976,-0.99,0.3,10.1
1479424426952196867,-1.01,0.29,10.5
1479424426962342244,-1.04,0.27,10.4
1479424426972286004,-1.09,0.24,10.5
1479424426982242913,-1.12,0.22,10.99
1479424426992259096,-1.05,0.26,10.59
1479424427002289900,-0.94,0.32,10.1
1479424427012344790,-0.89,0.37,9.52
1479424427023075759,-0.89,0.34,9.81
1479424427032395083,-0.85,0.27,10.99
1479424427042383629,-0.71,0.23,10.89
1479424427052403273,-0.54,0.24,10.5
1479424427062446305,-0.48,0.25,9.71
1479424427072484525,-0.63,0.25,9.02
1479424427082494105,-0.91,0.27,9.42
1479424427092634121,-1.11,0.26,10.1
1479424427102616458,-1.17,0.24,10.3
1479424427112617930,-1.11,0.24,10.69
1479424427123304839,-0.96,0.25,10.2
1479424427132821823,-0.85,0.27,9.02
1479424427142658804,-0.89,0.31,8.73
1479424427152689974,-1.0,0.28,9.22
1479424427162811968,-1.04,0.17,10.2
1479424427172787295,-0.97,0.09,10.2
1479424427182774953,-0.82,0.1,10.69
1479424427192825999,-0.73,0.19,10.1
1479424427202818790,-0.79,0.31,10.01
1479424427212830577,-0.95,0.37,9.71
1479424427223632550,-1.07,0.35,9.91
1479424427232867128,-1.09,0.3,10.01
1479424427242880591,-1.01,0.27,9.61
1479424427252935407,-0.9,0.27,9.12
1479424427262934335,-0.81,0.3,9.22
1479424427273008335,-0.79,0.31,9.52
1479424427282979763,-0.81,0.28,10.1
1479424427293016321,-0.87,0.23,10.1
1479424427303063669,-0.89,0.22,10.5
1479424427313129620,-0.82,0.24,10.4
1479424427323834157,-0.74,0.26,10.3
1479424427333162745,-0.79,0.23,10.01
1479424427343230225,-0.97,0.11,10.3
1479424427353416101,-1.1,-0.02,10.5
1479424427363173722,-1.13,-0.06,10.99
1479424427373237010,-1.04,0.0,9.81
1479424427383295885,-0.88,0.1,9.52
1479424427393271125,-0.77,0.17,10.3
1479424427403243585,-0.77,0.18,10.1
1479424427413618335,-0.92,0.16,10.3
1479424427424088785,-1.15,0.1,10.4
1479424427433354052,-1.3,-0.01,10.69
1479424427443386333,-1.36,-0.11,10.5
1479424427453468903,-1.42,-0.07,10.1
1479424427463705552,-1.44,0.02,10.01
1479424427473432022,-1.32,0.05,10.4
1479424427483471115,-1.05,0.05,10.69
1479424427493495114,-0.82,0.06,10.3
1479424427503624232,-0.79,0.1,10.01
1479424427513617412,-0.86,0.13,10.1
1479424427524302030,-0.94,0.07,10.01
1479424427533636564,-0.97,-0.04,10.1
1479424427543655100,-0.99,-0.11,10.5
1479424427553669705,-1.03,-0.08,10.59
1479424427563632621,-1.03,0.0,10.5
1479424427573661114,-1.02,0.08,10.01
1479424427583744623,-1.04,0.12,9.52
1479424427593748093,-1.05,0.11,9.71
1479424427603743689,-1.01,0.05,10.3
1479424427613794527,-0.94,-0.01,10.59
1479424427624636723,-0.85,-0.06,10.1
1479424427633873708,-0.85,-0.06,9.71
1479424427643890116,-1.0,-0.02,9.52
1479424427653890065,-1.15,0.0,9.42
1479424427663952018,-1.2,-0.02,10.01
1479424427673963317,-1.14,-0.07,10.01
1479424427683986360,-1.02,-0.09,10.01
1479424427693954005,-0.95,-0.06,9.61
1479424427704094261,-0.95,-0.01,9.12
1479424427714031413,-1.0,0.0,9.22
1479424427724743857,-1.1,-0.01,9.02
1479424427734102515,-1.21,-0.03,9.52
1479424427744166724,-1.29,-0.03,9.61
1479424427754147032,-1.28,0.0,9.42
1479424427764135481,-1.19,0.02,8.34
1479424427774649414,-1.09,0.0,8.63
1479424427784212712,-1.03,-0.03,8.83
1479424427794265465,-0.99,-0.06,8.73
1479424427804268493,-0.99,-0.07,8.93
1479424427814628822,-1.09,-0.04,8.73
1479424427824992900,-1.19,0.02,8.24
1479424427834354174,-1.2,0.09,8.04
1479424427844370368,-1.12,0.11,8.34
1479424427854837049,-1.06,0.08,8.63
1479424427864431586,-1.05,0.04,8.83
1479424427874435293,-1.15,0.0,9.02
1479424427884691320,-1.25,0.0,8.83
1479424427894440547,-1.22,0.0,8.53
1479424427904704393,-1.06,0.0,8.44
1479424427914630319,-0.97,0.04,8.73
1479424427925698884,-1.05,0.09,9.22
1479424427934635897,-1.14,0.11,9.61
1479424427944824715,-1.17,0.09,9.52
1479424427954849962,-1.17,0.08,9.32
1479424427965008936,-1.14,0.08,8.93
1479424427974848024,-1.06,0.09,9.61
1479424427984949574,-0.97,0.08,10.01
1479424427995473323,-0.94,0.03,10.1
1479424428004894107,-0.99,-0.01,10.5
1479424428014838431,-1.16,-0.02,10.69
1479424428027008169,-1.37,0.0,10.79
1479424428034832006,-1.45,0.0,10.89
1479424428044987403,-1.35,-0.01,11.28
1479424428054872823,-1.14,-0.02,11.58
1479424428065560209,-0.94,-0.02,11.09
1479424428074947727,-0.8,0.0,10.4
1479424428085657531,-0.73,-0.04,10.89
1479424428095322155,-0.73,-0.14,11.38
1479424428105633728,-0.82,-0.2,11.38
1479424428115060388,-0.97,-0.14,11.58
1479424428127491907,-1.08,-0.02,11.38
1479424428135070502,-1.07,0.05,11.38
1479424428145631547,-0.95,0.06,10.99
1479424428155750227,-0.85,0.02,10.5
1479424428165744786,-0.91,0.0,10.99
1479424428175750009,-0.99,-0.04,11.28
1479424428185740496,-0.93,-0.1,11.28
1479424428196007447,-0.84,-0.1,11.09
1479424428205735476,-0.87,-0.04,11.09
1479424428215830814,-0.97,0.01,10.69
1479424428227527586,-1.05,0.02,11.09
1479424428235985752,-1.13,0.0,10.69
1479424428245749407,-1.16,-0.01,10.2
1479424428255748026,-1.12,-0.03,10.79
1479424428265746646,-1.07,-0.01,10.3
1479424428276348763,-0.96,-0.01,9.81
1479424428285788474,-0.78,-0.07,9.52
1479424428296036497,-0.66,-0.1,9.32
1479424428305778088,-0.75,-0.06,9.32
1479424428316025796,-0.99,-0.01,9.71
1479424428327511783,-1.25,0.03,9.71
1479424428335808341,-1.38,0.06,9.42
1479424428346974867,-1.36,0.04,8.93
1479424428355983875,-1.24,0.01,8.73
1479424428365740073,-1.06,0.01,8.04
1479424428376010892,-0.87,0.04,7.65
1479424428385755799,-0.81,0.08,8.04
1479424428396034161,-0.85,0.06,9.81
1479424428405742923,-0.9,0.0,10.79
1479424428416055547,-0.96,0.01,10.01
1479424428427529042,-1.04,0.12,9.02
1479424428436003250,-1.13,0.19,9.22
1479424428446856280,-1.17,0.15,9.71
1479424428456034931,-1.18,0.06,10.01
1479424428466889004,-1.18,0.04,10.01
1479424428476035176,-1.06,0.1,9.02
1479424428486745734,-0.79,0.22,8.73
1479424428496088685,-0.56,0.29,8.34
1479424428506749618,-0.53,0.28,8.73
1479424428516051951,-0.62,0.22,9.32
1479424428527650106,-0.73,0.16,10.5
1479424428536029980,-0.85,0.1,10.89
1479424428546859107,-1.02,0.05,11.09
1479424428556091553,-1.22,0.03,10.1
1479424428567058322,-1.37,0.02,9.61
1479424428576426168,-1.41,0.0,9.52
1479424428586887784,-1.31,-0.07,10.2
1479424428596332686,-1.06,-0.13,10.2
1479424428606869345,-0.81,-0.09,10.1
1479424428616438267,-0.73,0.04,8.63
1479424428627907920,-0.75,0.17,8.63
1479424428636489359,-0.78,0.2,9.12
1479424428646893116,-0.82,0.1,9.52
1479424428656462424,-0.89,-0.01,8.93
1479424428666964826,-1.03,-0.08,9.52
1479424428676476054,-1.26,-0.11,10.3
1479424428686994762,-1.5,-0.08,11.09
1479424428696713522,-1.59,0.0,9.91
1479424428706893435,-1.51,0.12,9.42
1479424428716693355,-1.36,0.24,9.22
1479424428727866933,-1.16,0.28,8.53
1479424428736544662,-1.01,0.25,8.53
1479424428747026375,-1.02,0.16,9.02
1479424428756639017,-1.17,0.09,8.34
1479424428766951452,-1.37,0.07,8.34
1479424428777098518,-1.49,0.06,9.12
1479424428787069604,-1.42,0.09,9.02
1479424428796787998,-1.28,0.16,9.22
1479424428807149836,-1.31,0.23,9.52
1479424428816745287,-1.59,0.24,10.4
1479424428828018978,-1.88,0.19,10.69
1479424428836749517,-1.92,0.09,10.3
1479424428847186724,-1.72,0.0,9.71
1479424428856857734,-1.46,-0.08,9.91
1479424428866982271,-1.28,-0.17,10.89
1479424428877191496,-1.28,-0.17,11.38
1479424428886951458,-1.41,-0.04,10.79
1479424428897121233,-1.49,0.11,10.3
1479424428907201255,-1.5,0.21,10.2
1479424428917040132,-1.49,0.22,9.91
1479424428927929773,-1.5,0.16,9.81
1479424428936993616,-1.48,0.09,9.61
1479424428947287192,-1.45,0.05,10.2
1479424428957200532,-1.45,0.03,10.3
1479424428967205002,-1.47,0.03,10.5
1479424428977504018,-1.41,0.07,10.4
1479424428987166642,-1.32,0.07,11.18
1479424428997267559,-1.32,0.01,11.09
1479424429007348153,-1.48,-0.07,10.99
1479424429017405280,-1.68,-0.15,10.79
1479424429028216510,-1.82,-0.23,10.79
1479424429037472402,-1.89,-0.3,10.69
1479424429047309539,-1.91,-0.31,10.4
1479424429057492287,-1.88,-0.28,10.59
1479424429067839059,-1.76,-0.19,10.79
1479424429077446560,-1.56,-0.04,10.4
